Index1,Index2,Index3,Index4,Column1_Array,Column2_Array
ces,aceh,scan_o2_180,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[341.064626,246.346507,174.333580,119.377120,77.970748,47.450265,25.507770,
 10.126661,-0.408996,-7.447008,-11.972083,-14.708953,-16.199268,-16.839700,
 -16.911934,-16.611951,-16.075490,-15.397561,-14.645886,-13.868908,
 -13.099952,-12.359899,-11.660003,-11.004932,-10.395363,-9.829778,
 -9.305543,-8.819512,-8.368395,-7.949011,-7.558457,-7.194214,-6.854153,
 -6.536464,-6.239545,-5.961896,-5.702050,-5.458555,-5.229987,-5.014985,
 -4.812288,-4.620769,-4.439453,-4.267514,-4.104270,-3.949159]"
ces,aceh,scan_o2_perp,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[9123.220680,5227.600660,2815.864750,1485.733690,785.749207,419.808383,
 226.258585,122.024997,64.871648,33.063909,15.171369,5.081640,-0.567015,
 -3.656359,-5.255306,-5.984724,-6.208614,-6.142968,-5.916852,-5.607611,
 -5.261614,-4.906164,-4.557260,-4.223707,-3.910025,-3.618138,-3.348317,
 -3.100001,-2.872118,-2.663289,-2.472073,-2.297018,-2.136729,-1.989882,
 -1.855251,-1.731712,-1.663670,-1.553656,-1.452680,-1.359885,-1.274489,
 -1.195808,-1.123223,-1.056175,-0.994167,-0.936752,-0.936752,-0.543229,
 -0.339638]"
ces,aceh,scan_o2_perp,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[9255.484420,5309.251720,2854.930520,1498.853860,787.603293,417.460423,
 223.038961,118.629024,61.653255,30.186076,12.693811,2.981976,-2.329448,
 -5.125363,-6.477676,-7.001548,-7.055243,-6.849042,-6.506926,-6.101882,
 -5.676562,-5.255381,-4.851783,-4.472626,-4.120816,-3.796975,-3.500302,
 -3.229350,-2.982342,-2.757324,-2.552375,-2.365647,-2.195419,-2.040094,
 -1.898225,-1.768498,-1.649731,-1.540860,-1.440932,-1.349097,-1.264581,
 -1.186705,-1.114856,-1.048481,-0.987088,-0.930235,-0.930235,-0.540270,
 -0.338196]"
ces,aceh,scan_o2_perp,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[422.175165,330.480325,246.391780,179.253551,127.741226,88.949790,
 60.195292,39.166328,23.972878,13.152984,5.593636,0.435745,-2.979977,
 -5.149306,-6.438471,-7.114427,-7.370139,-7.344969,-7.139848,-6.826977,
 -6.455670,-6.057549,-5.652403,-5.253101,-4.868209,-4.503131,-4.160893,
 -3.842853,-3.549233,-3.279500,-3.032662,-2.807481,-2.602580,-2.416502,
 -2.247694,-2.094521,-1.955293,-1.828333,-1.712056,-1.605041,-1.506072,
 -1.414153,-1.328493,-1.248472,-1.173605,-1.103509]"
ces,acem,scan_120,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[6919.990310,3761.433370,1937.419650,979.550659,491.876507,243.647702,
 115.775674,49.082922,14.025267,-4.348841,-13.771817,-18.330184,-20.224697,
 -20.663381,-20.321015,-19.570109,-18.627788,-17.614775,-16.598197,
 -15.614748,-14.682638,-13.810258,-12.999697,-12.249674,-11.557376,
 -10.918136,-10.329293,-9.787325,-9.284218,-8.820286,-8.390707,-7.993706,
 -7.623743,-7.279622,-6.959037,-6.659863,-6.379901,-6.116949,-5.871729,
 -5.641521,-5.425139,-5.221463,-5.029498,-4.848352,-4.677208,-4.515343,
 -4.515343,-3.284237,-2.505631]"
ces,acem,scan_120,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[9918.476260,5779.870130,3123.243990,1630.475800,843.171928,435.208384,
 222.548001,110.001042,49.406774,16.546953,-1.231782,-10.699006,-15.527006,
 -17.745380,-18.494969,-18.425790,-17.912084,-17.170746,-16.327395,
 -15.454686,-14.593624,-13.766345,-12.984300,-12.252011,-11.570318,
 -10.937128,-10.351359,-9.810575,-9.307451,-8.842773,-8.412023,-8.013612,
 -7.642183,-7.296572,-6.974537,-6.673988,-6.393119,-6.128909,-5.882541,
 -5.651290,-5.433965,-5.229438,-5.036708,-4.854871,-4.683109,-4.520687,
 -4.520687,-3.286324,-2.506530]"
ces,acem,scan_120,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[336.337619,242.522102,172.511794,119.574189,79.597873,49.774604,27.886938,
 12.097049,0.906815,-6.838617,-12.016367,-15.316343,-17.277550,-18.302176,
 -18.677875,-18.606082,-18.228382,-17.647323,-16.940701,-16.169119,
 -15.378274,-14.599218,-13.849543,-13.136386,-12.460417,-11.819393,
 -11.210404,-10.630945,-10.079375,-9.555058,-9.058244,-8.589730,-8.150413,
 -7.740883,-7.361132,-7.010452,-6.687461,-6.390233,-6.116478,-5.863727,
 -5.629493,-5.411403,-5.207306,-5.015326,-4.833902,-4.661782]"
ces,acem,scan_180,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[6900.442860,3747.183340,1927.538790,971.001126,484.449162,237.106804,
 109.886288,43.745054,9.142428,-8.857687,-17.974844,-22.284212,-23.976094,
 -24.249035,-23.767773,-22.903338,-21.861440,-20.762529,-19.666726,
 -18.610997,-17.610109,-16.670811,-15.795848,-14.982696,-14.227995,
 -13.527924,-12.878165,-12.274586,-11.713255,-11.190496,-10.703053,
 -10.247628,-9.821661,-9.422618,-9.048234,-8.696476,-8.365325,-8.053587,
 -7.759548,-7.481831,-7.219222,-6.970613,-6.735006,-6.511484,-6.299214,
 -6.097433,-6.097433,-4.527931,-3.501873]"
ces,acem,scan_180,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[9905.941320,5772.301780,3118.567580,1627.703660,840.610992,432.174802,
 218.606235,105.463736,44.850760,12.176016,-5.390793,-14.649124,-19.291020,
 -21.349157,-21.962874,-21.776205,-21.160503,-20.330791,-19.405907,
 -18.458942,-17.527313,-16.631939,-15.784459,-14.988176,-14.243331,
 -13.548798,-12.901673,-12.298966,-11.737360,-11.213652,-10.724882,
 -10.267935,-9.840400,-9.439792,-9.063902,-8.710726,-8.378497,-8.065505,
 -7.770321,-7.491567,-7.228016,-6.978559,-6.742188,-6.517979,-6.305091,
 -6.102754,-6.102754,-4.530008,-3.502766]"
ces,acem,scan_180,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[318.035117,225.828534,156.121849,103.175726,63.471135,34.372670,13.615957,
 -0.772034,-10.470162,-16.796047,-20.710176,-22.918221,-23.946366,
 -24.178157,-23.884201,-23.251717,-22.410109,-21.450073,-20.436256,
 -19.414698,-18.416813,-17.462038,-16.560527,-15.715991,-14.928139,
 -14.194451,-13.511300,-12.874637,-12.280419,-11.724889,-11.204742,
 -10.717197,-10.259948,-9.831031,-9.428663,-9.051109,-8.696610,-8.363370,
 -8.049598,-7.753554,-7.473619,-7.208327,-6.956402,-6.716761,-6.488500,
 -6.270877]"
ces,acem,scan_acem_O_trimer,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000,8.100000,8.200000,8.300000,8.400000,8.500000,8.600000,
 8.700000,8.800000,8.900000,9.000000,9.100000,9.200000,9.300000,9.400000,
 9.500000,9.600000,9.700000,9.800000,9.900000,10.000000]","[6904.628030,3751.904360,1931.288460,974.568390,487.694741,239.993680,
 112.569216,46.166586,11.337352,-6.853245,-16.136172,-20.588839,-22.406602,
 -22.791113,-22.408275,-21.632945,-20.670878,-19.642112,-18.611319,
 -17.613453,-16.665919,-15.776168,-14.945931,-14.174000,-13.457388,
 -12.792488,-12.175410,-11.602197,-11.069190,-10.572886,-10.110121,
 -9.677986,-9.273856,-8.895356,-8.540345,-8.206888,-7.893014,-7.597657,
 -7.319115,-7.056113,-6.807484,-6.572177,-6.349233,-6.137775,-5.937014,
 -5.746221,-5.564731,-5.391937,-5.227277,-5.070238,-4.920347,-4.777166,
 -4.640300,-4.509363,-4.384018,-4.263956,-4.148848,-4.038435,-3.932486,
 -3.830726,-3.732946,-3.638937,-3.548505,-3.461450,-3.377634,-3.296883,
 -3.219053,-3.143984,-3.071566,-3.001662,-2.934182,-2.868947,-2.805922,
 -2.744986,-2.686046,-2.629022,-2.573817,-2.520361,-2.468573,-2.418395,
 -2.369762,-2.322592,-2.276866,-2.232476,-2.189391,-2.147559]"
ces,acem,scan_acem_O_trimer,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000,8.100000,8.200000,8.300000,8.400000,8.500000,8.600000,
 8.700000,8.800000,8.900000,9.000000,9.100000,9.200000,9.300000,9.400000,
 9.500000,9.600000,9.700000,9.800000,9.900000,10.000000]","[9910.748120,5777.358840,3124.008640,1632.629850,844.825144,435.904570,
 221.663442,108.121529,47.217976,14.285999,-3.479945,-12.905655,-17.688906,
 -19.868697,-20.587768,-20.494888,-19.962292,-19.204895,-18.346612,
 -17.458676,-16.581159,-15.735782,-14.933366,-14.178518,-13.472077,
 -12.812826,-12.198504,-11.626216,-11.092987,-10.595776,-10.131717,
 -9.698092,-9.292405,-8.912358,-8.555856,-8.220990,-7.906039,-7.609439,
 -7.329760,-7.065728,-6.816166,-6.580018,-6.356317,-6.144178,-5.942805,
 -5.751463,-5.569479,-5.396241,-5.231183,-5.073785,-4.923570,-4.780100,
 -4.642985,-4.511807,-4.386241,-4.265982,-4.150704,-4.040136,-3.934042,
 -3.832153,-3.734256,-3.640127,-3.549611,-3.462474,-3.378578,-3.297752,
 -3.219849,-3.144719,-3.072249,-3.002295,-2.934747,-2.869508,-2.806420,
 -2.745454,-2.686475,-2.629421,-2.574181,-2.520722,-2.468892,-2.418693,
 -2.370039,-2.322851,-2.277108,-2.232701,-2.189601,-2.147738]"
ces,acem,scan_acem_O_trimer,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.100000,6.200000,
 6.300000,6.400000,6.500000,6.600000,6.700000,6.800000,6.900000,7.000000,
 7.100000,7.200000,7.300000,7.400000,7.500000,7.600000,7.700000,7.800000,
 7.900000,8.000000,8.100000,8.200000,8.300000,8.400000,8.500000,8.600000,
 8.700000,8.800000,8.900000,9.000000,9.100000,9.200000,9.300000,9.400000,
 9.500000,9.600000,9.700000,9.800000,9.900000,10.000000]","[321.727260,229.313807,159.288024,106.004798,65.989153,36.622960,15.641624,
 1.063609,-8.798292,-15.265903,-19.303350,-21.619962,-22.744538,-23.062016,
 -22.843851,-22.278161,-21.495570,-20.588322,-19.622750,-18.646279,
 -17.690989,-16.776262,-15.911866,-15.101201,-14.343928,-13.637698,
 -12.979196,-12.364751,-11.790733,-11.253798,-10.751049,-10.280070,
 -9.838788,-9.425419,-9.038254,-8.675527,-8.335406,-8.016013,-7.715478,
 -7.432009,-7.163958,-6.909856,-6.668446,-6.438675,-6.219682,-6.010767,
 -5.811356,-5.620973,-5.439202,-5.265673,-5.100040,-4.941972,-4.791146,
 -4.647243,-4.509945,-4.378939,-4.253914,-4.134564,-4.020588,-3.911691,
 -3.807590,-3.708008,-3.612681,-3.521359,-3.433801,-3.349783,-3.269095,
 -3.191540,-3.116935,-3.045111,-2.975911,-2.909190,-2.844815,-2.782661,
 -2.722616,-2.664574,-2.608436,-2.554112,-2.501517,-2.450574,-2.401208,
 -2.353351,-2.306939,-2.261910,-2.218208,-2.175779]"
ces,acem,scan_nsp2,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[13404.435500,8645.281790,5093.588500,2839.474820,1551.889370,849.721704,
 470.459743,263.821358,149.525395,85.210257,48.479337,27.223795,14.824475,
 7.558163,3.313951,0.865364,-0.509002,-1.239034,-1.583400,-1.699355,
 -1.682966,-1.593081,-1.465600,-1.322316,-1.176212,-1.034706,-0.901925,
 -0.779832,-0.669087,-0.569598,-0.481260,-0.402477,-0.332874,-0.271575,
 -0.217718,-0.170517,-0.130572,-0.094196,-0.062511,-0.034958,-0.011039,
 0.009686,0.027603,0.043054,0.056337,0.067714,0.067714,0.116296,0.113302]"
ces,acem,scan_nsp2,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[10352.718200,6256.003350,3488.989240,1871.585680,996.247669,534.278006,
 290.362728,159.811763,88.563787,48.753011,26.226185,13.395171,6.088550,
 1.959231,-0.320616,-1.521258,-2.091456,-2.296793,-2.295016,-2.180344,
 -2.008982,-1.814139,-1.615185,-1.422965,-1.243224,-1.078607,-0.929906,
 -0.796868,-0.678671,-0.574129,-0.482057,-0.401148,-0.330200,-0.268132,
 -0.213868,-0.166513,-0.125225,-0.089279,-0.058021,-0.030877,-0.007343,
 0.013025,0.030613,0.045765,0.058777,0.069909,0.069909,0.117073,0.113601]"
ces,acem,scan_nsp2,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[516.974072,403.376067,309.265994,233.040005,172.984303,126.576358,
 91.225553,64.609472,44.770959,30.128765,19.440682,11.736323,6.260072,
 2.430767,-0.192566,-1.940879,-3.060117,-3.730757,-4.083111,-4.210198,
 -4.179033,-4.039696,-3.831167,-3.583991,-3.321199,-3.058885,-2.807121,
 -2.571124,-2.352525,-2.150606,-1.963444,-1.788877,-1.625195,-1.471494,
 -1.327678,-1.194219,-1.071795,-0.960961,-0.861926,-0.774464,-0.697938,
 -0.631386,-0.573643,-0.523452,-0.479561,-0.440799]"
ces,acem,scan_perp,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[7257.552440,3981.915090,2082.421040,1075.958620,557.249149,288.989899,
 148.290292,73.150568,32.497885,10.355974,-1.651068,-8.018505,-11.210348,
 -12.604787,-12.984374,-12.799286,-12.310869,-11.671612,-10.970359,
 -10.258313,-9.564283,-8.903651,-8.283857,-7.707551,-7.174796,-6.683858,
 -6.232359,-5.817462,-5.436390,-5.086214,-4.765862,-4.469262,-4.196103,
 -3.944221,-3.711729,-3.496847,-3.298066,-3.113787,-2.942828,-2.784034,
 -2.636348,-2.498835,-2.370641,-2.250999,-2.139213,-2.034654,-2.034654,
 -1.283248,-0.859363]"
ces,acem,scan_perp,original,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[10247.742600,5996.385400,3267.443720,1727.238720,909.690838,481.527314,
 255.361885,133.733737,67.360397,30.740399,10.442702,-0.754805,-6.807608,
 -9.916806,-11.336763,-11.789141,-11.694175,-11.299170,-10.749948,
 -10.132517,-9.497131,-8.872510,-8.274458,-7.710901,-7.185249,-6.697901,
 -6.247834,-5.833075,-5.451379,-5.100218,-4.777092,-4.479582,-4.205460,
 -3.952653,-3.719272,-3.503565,-3.303957,-3.119022,-2.947471,-2.788147,
 -2.639990,-2.502058,-2.373494,-2.253524,-2.141450,-2.036637,-2.036637,
 -1.283870,-0.859580]"
ces,acem,scan_perp,qm,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000]","[400.410846,306.908144,225.307729,160.682891,111.261626,74.218530,
 46.924865,27.114666,12.946101,3.002551,-3.795475,-8.283991,-11.104850,
 -12.740117,-13.545628,-13.780805,-13.633176,-13.237891,-12.692128,
 -12.064428,-11.400850,-10.730626,-10.071745,-9.435201,-8.827504,-8.252240,
 -7.711180,-7.204944,-6.733306,-6.295401,-5.889930,-5.515363,-5.170064,
 -4.852335,-4.560395,-4.292341,-4.046149,-3.819705,-3.610896,-3.417695,
 -3.238245,-3.070912,-2.914307,-2.767280,-2.628895,-2.498397]"
ces,acet,scan_120,new,"[1.500000,1.600000,1.700000,1.800000,1.900000,2.000000,2.100000,2.200000,
 2.300000,2.400000,2.500000,2.600000,2.700000,2.800000,2.900000,3.000000,
 3.100000,3.200000,3.300000,3.400000,3.500000,3.600000,3.700000,3.800000,
 3.900000,4.000000,4.100000,4.200000,4.300000,4.400000,4.500000,4.600000,
 4.700000,4.800000,4.900000,5.000000,5.100000,5.200000,5.300000,5.400000,
 5.500000,5.600000,5.700000,5.800000,5.900000,6.000000,6.000000,7.000000,
 8.000000]","[11964.517000,7252.110410,4009.659350,2091.785360,1048.882570,499.998736,
 212.990904,62.081204,-17.763478,-60.084094,-82.121349,-93.006158,
 -97.701448,-98.953344,-98.300957,-96.618175,-94.405847,-91.951775,
 -89.421128,-86.907590,-84.462535,-82.112491,-79.869887,-77.737914,
 -75.714993,-73.797201,-71.979103,-70.254621,-68.617520,-67.061839,
 -65.581829,-64.172189,-62.827786,-61.544221,-60.317210,-59.142896,
 -58.017794,-56.938673,-55.902606,-54.906859,-53.948965,-53.026692,
 -52.137901,-51.280725,-50.453353,-49.654158,-49.654158,-42.927232,
 -37.867655]"
