Ion,Compound,Direction,Method,Distance,Energy,Cost_function
sod,dmpl,scan_dmpl_O13_trimer,original,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 2.38088709e+03  1.33715319e+03  7.56812087e+02  4.27182987e+02
  2.36467687e+02  1.24965787e+02  5.94711870e+01  2.10219870e+01
 -1.39841300e+00 -1.42433130e+01 -2.14367130e+01 -2.51406130e+01
 -2.69198130e+01 -2.74784130e+01 -2.73025130e+01 -2.68273130e+01
 -2.60462130e+01 -2.52102130e+01 -2.43776130e+01 -2.34907130e+01
 -2.25895130e+01 -2.17969130e+01 -2.09564130e+01 -2.02391130e+01
 -1.94679130e+01 -1.88144130e+01 -1.81421130e+01 -1.75780130e+01
 -1.69948130e+01 -1.64304130e+01 -1.59059130e+01 -1.53988130e+01
 -1.49039130e+01 -1.44820130e+01 -1.39981130e+01 -1.36311130e+01
 -1.32388130e+01 -1.28523130e+01 -1.25207130e+01 -1.21756130e+01
 -1.18023130e+01 -1.14968130e+01 -1.11944130e+01 -1.09024130e+01
 -1.06219130e+01 -1.03513130e+01 -1.00909130e+01 -9.84091300e+00
 -9.62191300e+00 -9.39001300e+00 -9.16741300e+00 -8.95181300e+00
 -8.74361300e+00 -8.54241300e+00 -8.34821300e+00 -8.15891300e+00
 -7.95381300e+00 -7.77821300e+00 -7.61191300e+00 -7.47121300e+00
 -7.31251300e+00 -7.15851300e+00 -7.00931300e+00 -6.86471300e+00
 -6.72471300e+00 -6.59061300e+00 -6.45841300e+00 -6.33081300e+00
 -6.20681300e+00 -6.08611300e+00 -5.96901300e+00 -5.85581300e+00
 -5.74461300e+00 -5.63721300e+00 -5.53271300e+00 -5.43121300e+00
 -5.33221300e+00 -5.23591300e+00 -5.14261300e+00 -5.05111300e+00
 -4.96231300e+00 -4.87561300e+00 -4.79161300e+00 -4.70961300e+00
 -4.62941300e+00 -4.55141300e+00]",96.702
sod,dmpl,scan_dmpl_O13_trimer,new,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 2.03354586e+03  1.10444626e+03  6.09876764e+02  3.39143364e+02
  1.86402564e+02  9.84119640e+01  4.69487640e+01  1.65824640e+01
 -1.40093600e+00 -1.20216360e+01 -1.82199360e+01 -2.17311360e+01
 -2.36576360e+01 -2.45131360e+01 -2.47071360e+01 -2.45613360e+01
 -2.41850360e+01 -2.37082360e+01 -2.30483360e+01 -2.24493360e+01
 -2.17274360e+01 -2.11009360e+01 -2.03883360e+01 -1.97895360e+01
 -1.91035360e+01 -1.84951360e+01 -1.78992360e+01 -1.73767360e+01
 -1.67846360e+01 -1.63089360e+01 -1.58093360e+01 -1.53259360e+01
 -1.48619360e+01 -1.44305360e+01 -1.39564360e+01 -1.36036360e+01
 -1.32114360e+01 -1.28365360e+01 -1.24794360e+01 -1.21671360e+01
 -1.18387360e+01 -1.14931360e+01 -1.12019360e+01 -1.09093360e+01
 -1.06279360e+01 -1.03575360e+01 -1.00970360e+01 -9.84623600e+00
 -9.62693600e+00 -9.39473600e+00 -9.17193600e+00 -8.95603600e+00
 -8.74773600e+00 -8.54643600e+00 -8.35183600e+00 -8.16403600e+00
 -7.95963600e+00 -7.78153600e+00 -7.61193600e+00 -7.44903600e+00
 -7.31543600e+00 -7.16133600e+00 -7.01213600e+00 -6.86733600e+00
 -6.72723600e+00 -6.59143600e+00 -6.46113600e+00 -6.33313600e+00
 -6.20903600e+00 -6.08823600e+00 -5.97103600e+00 -5.85773600e+00
 -5.74673600e+00 -5.63913600e+00 -5.53453600e+00 -5.43293600e+00
 -5.33383600e+00 -5.23773600e+00 -5.14403600e+00 -5.05273600e+00
 -4.96393600e+00 -4.87733600e+00 -4.79303600e+00 -4.71103700e+00
 -4.63083600e+00 -4.55283600e+00]",103.562
sod,dmpl,scan_o11_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -24.22521   -59.649647  -81.557062  -94.619883 -101.907561 -105.432735
 -106.518837 -106.041619 -104.580138 -102.517186 -100.106952  -97.51824
  -94.862427  -92.212086  -89.613507  -87.095097  -84.67311   -82.355613
  -80.14532   -78.041471  -76.041108  -74.14006   -72.333417  -70.615905
  -68.982134  -67.426786  -65.944744  -64.531106  -63.181276  -61.890986
  -60.656278  -59.473524  -58.339401  -57.250883  -56.205149  -55.19971
  -54.232178  -53.300409  -52.402375  -51.536243  -50.700265  -49.892814
  -49.112383  -48.357579  -47.6271    -46.919736]",0
sod,dmpl,scan_o11_120,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 238.717574   34.530017  -52.391316  -88.992294 -103.437145 -107.943297
 -107.962126 -105.987471 -103.183587 -100.099691  -96.993734  -93.985117
  -91.116926  -88.411077  -85.8651    -83.47133   -81.21933   -79.097911
  -77.0961    -75.203755  -73.411657  -71.711366  -70.095456  -68.561725
  -67.095298  -65.695255  -64.352139  -63.075663  -61.842997  -60.666367
  -59.535044  -58.445874  -57.399288  -56.396367  -55.424874  -54.48268
  -53.578012  -52.704089  -51.859268  -51.042068  -50.25464   -49.488606
  -48.74439   -48.024689  -47.326505  -46.650893  -46.650893  -40.825013
  -36.315087]",2.945
sod,dmpl,scan_o11_120,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 118.363423  -14.034273  -70.380122  -93.997881 -103.122935 -105.660591
 -105.160897 -103.270321 -100.774053  -98.054004  -95.297334  -92.595828
  -89.991855  -87.503167  -85.134708  -82.884952  -80.749198  -78.72132
  -76.794646  -74.962627  -73.218849  -71.557322  -69.972478  -68.463655
  -67.017189  -65.633123  -64.302828  -63.031821  -61.8121    -60.640592
  -59.514432  -58.43098   -57.398201  -56.386977  -55.421819  -54.486581
  -53.581519  -52.71234   -51.862118  -51.044646  -50.256962  -49.490729
  -48.746306  -48.026448  -47.328111  -46.652349  -46.652349  -40.825657
  -36.315401]",3.533
sod,dmpl,scan_o11_lp,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[  -2.650832  -45.948736  -74.541908  -93.31134  -105.478965 -113.169183
 -117.784847 -120.264704 -121.249708 -121.182519 -120.370259 -119.027797
 -117.307973 -115.32154  -113.150197 -110.855064 -108.482387 -106.067512
 -103.637749 -101.214319  -98.81391   -96.44962   -94.131614  -91.867612
  -89.663287  -87.522544  -85.44788   -83.44065   -81.501335  -79.629682
  -77.824956  -76.08595   -74.41115   -72.798789  -71.246901  -69.75338
  -68.31602   -66.932582  -65.600814  -64.318462  -63.083355  -61.893323
  -60.746292  -59.640258  -58.573293  -57.543536]",0
sod,dmpl,scan_o11_lp,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 234.736562   23.552366  -68.137342 -107.821554 -124.413374 -130.576972
 -131.980271 -131.180277 -129.274225 -126.805358 -124.054169 -121.165284
 -118.22264  -115.275866 -112.356552 -109.485126 -106.677788 -103.943692
 -101.289656  -98.720015  -96.237142  -93.841976  -91.534218  -89.312711
  -87.17561   -85.120671  -83.148615  -81.249879  -79.424706  -77.670177
  -75.983253  -74.360864  -72.800074  -71.298041  -69.852074  -68.459454
  -67.117718  -65.820574  -64.578545  -63.370113  -62.208761  -61.092569
  -60.003907  -58.962116  -57.949655  -56.968786  -56.968786  -48.698118
  -42.496918]",47.869
sod,dmpl,scan_o11_lp,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 129.152336  -12.244294  -75.636719 -104.728355 -118.157675 -124.053076
 -126.151726 -126.237684 -125.192017 -123.487784 -121.380612 -119.023352
 -116.512753 -113.914086 -111.273158 -108.625659 -105.996268 -103.403878
 -100.862629  -98.382729  -95.971233  -93.632778  -91.370112  -89.184398
  -87.075741  -85.04332   -83.089121  -81.204475  -79.390443  -77.644671
  -75.964623  -74.347602  -72.790984  -71.292172  -69.848673  -68.457944
  -67.123055  -65.831991  -64.588775  -63.379286  -62.216998  -61.099976
  -60.010586  -58.962817  -57.955075  -56.973695  -56.973695  -48.700039
  -42.497761]",6.537
sod,dmpl,scan_o13_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -36.774094  -72.111013  -93.914789 -106.824708 -113.903176 -117.183421
 -118.006514 -117.243735 -115.469704 -113.071536 -110.310107 -107.359957
 -104.337194 -101.318284  -98.353089  -95.473151  -92.697539  -90.036485
  -87.494292  -85.07118   -82.76488   -80.571533  -78.48638   -76.504219
  -74.619571  -72.826915  -71.120788  -69.495874  -67.947065  -66.469507
  -65.058607  -63.710087  -62.419981  -61.184575  -60.000432  -58.864407
  -57.773552  -56.725121  -55.716618  -54.745657  -53.810103  -52.90792
  -52.037241  -51.196378  -50.383719  -49.597804]",0
sod,dmpl,scan_o13_120,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 872.462612  320.771787   69.292503  -43.23193   -92.443316 -112.594142
 -119.356414 -120.023483 -117.934519 -114.643621 -110.917688 -107.130259
 -103.437792  -99.936148  -96.631356  -93.546477  -90.651733  -87.952994
  -85.422437  -83.048692  -80.817699  -78.716663  -76.733887  -74.859036
  -73.082921  -71.397291  -69.794894  -68.265232  -66.81029   -65.420953
  -64.092532  -62.82079   -61.601883  -60.432356  -59.314392  -58.234439
  -57.189817  -56.194281  -55.224037  -54.297294  -53.398765  -52.530677
  -51.691402  -50.879565  -50.09371   -49.332567  -49.332567  -42.851664
  -37.900923]",3.800
sod,dmpl,scan_o13_120,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 995.402044  382.220892   99.659592  -27.977669  -84.587398 -108.436012
 -117.093894 -118.759534 -117.206548 -114.215501 -110.663169 -106.968585
 -103.339665  -99.863653  -96.58648   -93.516558  -90.63176   -87.936156
  -85.414173  -83.043932  -80.815494  -78.716387  -76.735     -74.861199
  -73.085829  -71.40072   -69.811222  -68.279616  -66.822986  -65.432181
  -64.102486  -62.829631  -61.609753  -60.439375  -59.320666  -58.240057
  -57.200253  -56.198813  -55.228116  -54.300977  -53.402094  -52.533691
  -51.694135  -50.882049  -50.09597   -49.334625  -49.334625  -42.852537
  -37.901336]",2.273
sod,dmpl,scan_o13_180,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -46.362354  -78.495441  -97.811141 -108.757117 -114.262711 -116.265924
 -116.052379 -114.465192 -112.042185 -109.136528 -105.985209 -102.744449
  -99.514725  -96.35875   -93.313945  -90.400866  -87.629029  -85.000684
  -82.513496  -80.162331  -77.940493  -75.840532  -73.85481   -71.975749
  -70.196043  -68.508717  -66.907211  -65.385407  -63.937619  -62.558611
  -61.243539  -59.988013  -58.787993  -57.639779  -56.540007  -55.485587
  -54.473702  -53.501728  -52.567263  -51.66812   -50.802212  -49.967649
  -49.162662  -48.385619  -47.635011  -46.909407]",0
sod,dmpl,scan_o13_180,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 898.908601  344.186849   89.045425  -26.900124  -79.040626 -101.580218
 -110.155935 -112.090517 -110.861683 -108.195511 -104.936445 -101.495607
  -98.085957  -94.795311  -91.686332  -88.752608  -85.999038  -83.417229
  -80.995738  -78.715964  -76.578627  -74.572291  -72.673676  -70.873257
  -69.181435  -67.571388  -66.042462  -64.588385  -63.19724   -61.882664
  -60.621304  -59.415255  -58.260724  -57.148123  -56.09282   -55.07348
  -54.093618  -53.15089   -52.243082  -51.368175  -50.524311  -49.709775
  -48.922973  -48.156405  -47.426801  -46.714794  -46.714794  -40.669405
  -36.065693]",5.116
sod,dmpl,scan_o13_180,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[1020.75562   404.723877  118.709008  -12.218688  -71.659698  -97.821623
 -108.236494 -111.111961 -110.391482 -107.979522 -104.857217 -101.483957
  -98.123678  -94.846366  -91.740893  -88.805677  -86.041832  -83.455261
  -81.035323  -78.750843  -76.615615  -74.592659  -72.690672  -70.900005
  -69.199257  -67.580676  -66.056125  -64.594126  -63.21405   -61.891972
  -60.629529  -59.422538  -58.267188  -57.160048  -56.097945  -55.07806
  -54.097716  -53.154566  -52.246386  -51.37115   -50.526995  -49.712201
  -48.92517   -48.158396  -47.42861   -46.716441  -46.716441  -40.670099
  -36.066021]",6.014
sod,dmpl,scan_o13_bisector,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 230.925173  140.286533   67.528578   10.527914  -33.010442  -65.37585
  -88.749609 -105.159517 -116.253939 -123.308898 -127.327577 -129.108151
 -129.268394 -128.268062 -126.448407 -124.065076 -121.309511 -118.324243
 -115.214336 -112.056444 -108.905761 -105.801399 -102.770514  -99.831341
  -96.995425  -94.269366  -91.656145  -89.156113  -86.767751  -84.488194
  -82.313689  -80.239853  -78.261948  -76.375085  -74.574335  -72.854883
  -71.212067  -69.641439  -68.138811  -66.700248  -65.322027  -64.000671
  -62.732927  -61.515745  -60.346257  -59.221758]",0
sod,dmpl,scan_o13_bisector,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[2758.22802  1553.54951   853.162299  440.369302  194.866433   49.211639
  -36.266834  -85.403558 -112.652275 -126.800904 -133.094281 -134.758014
 -133.713486 -131.161993 -127.792959 -124.054279 -120.169753 -116.321199
 -112.565215 -108.952059 -105.504922 -102.240297  -99.142244  -96.210739
  -93.437613  -90.805815  -88.329298  -85.975186  -83.73467   -81.622161
  -79.599449  -77.681863  -75.855145  -74.113089  -72.450115  -70.868079
  -69.340791  -67.885301  -66.497453  -65.152508  -63.874992  -62.640834
  -61.447274  -60.312148  -59.212418  -58.145864  -58.145864  -49.343829
  -42.874812]",9.266
sod,dmpl,scan_o13_bisector,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[2948.04011  1687.66026   943.487123  499.407371  232.717482   73.093681
  -21.382179  -76.222245 -107.077895 -123.418735 -131.082986 -133.595739
 -133.071707 -130.828425 -127.6466   -124.01702  -120.194385 -116.378789
 -112.629605 -109.030455 -105.582644 -102.306066  -99.215529  -96.275436
  -93.494199  -90.862767  -88.379443  -86.011573  -83.781011  -81.648638
  -79.629338  -77.708163  -75.885631  -74.133547  -72.46816   -70.876896
  -69.354941  -67.897866  -66.508625  -65.16246   -63.876944  -62.648778
  -61.454388  -60.318531  -59.213267  -58.157782  -58.157782  -49.345792
  -42.87566 ]",6.927
sod,dmpl,scan_o13_perp,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -15.03588   -56.779972  -83.828331 -101.039831 -111.668399 -117.88198
 -121.1119   -122.310424 -122.125004 -121.000261 -119.24291  -117.066179
 -114.620205 -112.01159  -109.316468 -106.58936  -103.869235 -101.183742
  -98.552392  -95.988739  -93.501891  -91.097629  -88.779187  -86.547787
  -84.403175  -82.344032  -80.368196  -78.473005  -76.655458  -74.912335
  -73.240352  -71.636196  -70.096593  -68.618382  -67.198516  -65.834091
  -64.522348  -63.260671  -62.046579  -60.877744  -59.751921  -58.66702
  -57.621008  -56.611958  -55.638064  -54.697598]",0
sod,dmpl,scan_o13_perp,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 883.447707  325.462776   69.403792  -46.40604   -97.938578 -119.752536
 -127.651475 -129.074895 -127.560655 -124.70216  -121.272551 -117.661649
 -114.062258 -110.566371 -107.217173 -104.028576 -101.002124  -98.136359
  -95.416212  -92.835951  -90.38643   -88.054596  -85.844115  -83.730858
  -81.720139  -79.805785  -77.969339  -76.217981  -74.540212  -72.932911
  -71.391864  -69.911199  -68.491093  -67.126306  -65.813742  -64.550503
  -63.333932  -62.161531  -61.032983  -59.940162  -58.889029  -57.871655
  -56.886382  -55.937511  -55.017542  -54.124737  -54.124737  -46.571157
  -40.859053]",29.833
sod,dmpl,scan_o13_perp,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[1009.19076   389.663235  102.453158  -28.571249  -87.654189 -113.320737
 -123.273564 -125.873142 -125.075613 -122.688953 -119.597153 -116.244607
 -112.853427 -109.531633 -106.330751 -103.27012  -100.354605  -97.581557
  -94.944688  -92.440267  -90.048874  -87.774254  -85.609306  -83.534781
  -81.556969  -79.670214  -77.859051  -76.124077  -74.464437  -72.869102
  -71.339451  -69.872062  -68.457922  -67.101554  -65.794343  -64.533567
  -63.320586  -62.151113  -61.022959  -59.946551  -58.894746  -57.874884
  -56.891109  -55.941723  -55.019153  -54.128189  -54.128189  -46.572552
  -40.859685]",5.763
sod,dms,scan_120,qm,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[233.38419  160.395485 105.985585  66.286451  37.9311    18.039862
   4.2867    -5.029434 -11.141425 -14.961024 -17.180201 -18.298647
 -18.660688 -18.510797 -18.025159 -17.32964  -16.512963 -15.636831
 -14.743493 -13.861308 -13.008767 -12.197362 -11.433587 -10.720291
 -10.057871  -9.444999  -8.879343  -8.357989  -7.87778   -7.435498
  -7.028013  -6.652324  -6.305623  -5.985286  -5.688923  -5.414329
  -5.159502  -4.922632  -4.702094  -4.496422  -4.304318  -4.124605
  -3.956243  -3.798283  -3.649884  -3.510286]",0
sod,dms,scan_120,original,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 2.21515557e+03  1.03906255e+03  4.74014866e+02  2.07907978e+02
  8.23047490e+01  2.28918260e+01 -4.91019100e+00 -1.74598830e+01
 -2.26249350e+01 -2.41988700e+01 -2.40203910e+01 -2.30231460e+01
 -2.16844190e+01 -2.02455740e+01 -1.88277470e+01 -1.74866290e+01
 -1.62448290e+01 -1.51083500e+01 -1.40742550e+01 -1.31355960e+01
 -1.22840760e+01 -1.15109770e+01 -1.08079700e+01 -1.01673080e+01
 -9.58288400e+00 -9.04771200e+00 -8.55693400e+00 -8.10591000e+00
 -7.69049000e+00 -7.30685500e+00 -6.95184500e+00 -6.62267500e+00
 -6.31689800e+00 -6.03226200e+00 -5.76692100e+00 -5.51910400e+00
 -5.28727500e+00 -5.07007000e+00 -4.86642800e+00 -4.67492700e+00
 -4.49473600e+00 -4.32490300e+00 -4.16476300e+00 -4.01352400e+00
 -3.87053400e+00 -3.73520200e+00 -3.73520200e+00 -2.70274800e+00
 -2.04951800e+00]",5.822
sod,dms,scan_120,new,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6.  6.  7.  8. ]","[ 2.21515557e+03  1.03906255e+03  4.74014866e+02  2.07907978e+02
  8.23047490e+01  2.28918260e+01 -4.91019100e+00 -1.74598830e+01
 -2.26249350e+01 -2.41988700e+01 -2.40203910e+01 -2.30231460e+01
 -2.16844190e+01 -2.02455740e+01 -1.88277470e+01 -1.74866290e+01
 -1.62448290e+01 -1.51083500e+01 -1.40742550e+01 -1.31355960e+01
 -1.22840760e+01 -1.15109770e+01 -1.08079700e+01 -1.01673080e+01
 -9.58288400e+00 -9.04771200e+00 -8.55693400e+00 -8.10591000e+00
 -7.69049000e+00 -7.30685500e+00 -6.95184500e+00 -6.62267500e+00
 -6.31689800e+00 -6.03226200e+00 -5.76692100e+00 -5.51910400e+00
 -5.28727500e+00 -5.07007000e+00 -4.86642800e+00 -4.67492700e+00
 -4.49473600e+00 -4.32490300e+00 -4.16476300e+00 -4.01352400e+00
 -3.87053400e+00 -3.73520200e+00 -3.73520200e+00 -2.70274800e+00
 -2.04951800e+00]",5.822
